hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,taigitv
吉娃娃,tshi-uá-uah,16,chhi-óa-oah,tshi1ua2uah4,chhi1oa2oah4,tshiuauah,chhioaoah,tuu,coo,True
吊熨機,tiàu-ut-ki,16,tiàu-ut-ki,tiau3ut4ki1,tiau3ut4ki1,tiauutki,tiauutki,tuk,tuk,True
吐血鯃,thòo-hueh-ngôo,16,thò͘-hoeh-ngô͘,thoo3hueh4ngoo5,thoo3hoeh4ngoo5,thoohuehngoo,thoohoehngoo,thn,thn,True
吐血鯃,thòo-huih-ngôo,16,thò͘-huih-ngô͘,thoo3huih4ngoo5,thoo3huih4ngoo5,thoohuihngoo,thoohuihngoo,thn,thn,True
向量圖,hiòng-liōng-tôo,16,hiòng-liōng-tô͘,hiong3liong7too5,hiong3liong7too5,hiongliongtoo,hiongliongtoo,hlt,hlt,True
和肉佮,hām-bah-kah,16,hām-bah-kah,ham7bah4kah4,ham7bah4kah4,hambahkah,hambahkah,hbk,hbk,True
和風醬,hô-hong-tsiùnn,16,hô-hong-chiùⁿ,ho5hong1tsiunn3,ho5hong1chiunn3,hohongtsiunn,hohongchiunn,hht,hhc,True
咖啡因,ka-pi-in,16,ka-pi-in,ka1pi1in1,ka1pi1in1,kapiin,kapiin,kpi,kpi,True
咖啡磚,ka-pi-tsng,16,ka-pi-chng,ka1pi1tsng1,ka1pi1chng1,kapitsng,kapichng,kpt,kpc,True
哈士奇,ha-sū-kî,16,ha-sū-kî,ha1su7ki5,ha1su7ki5,hasuki,hasuki,hsk,hsk,True
哈密瓜,ha-bi̍t-kue,16,ha-bi̍t-koe,ha1bit8kue1,ha1bit8koe1,habitkue,habitkoe,hbk,hbk,True
哈巴狗,ha-pa-káu,16,ha-pa-káu,ha1pa1kau2,ha1pa1kau2,hapakau,hapakau,hpk,hpk,True
喙䫌骨,tshuì-phué-kut,16,chhùi-phóe-kut,tshui3phue2kut4,chhui3phoe2kut4,tshuiphuekut,chhuiphoekut,tpk,cpk,True
喙脣彩,tshuì-tûn-tshái,16,chhùi-tûn-chhái,tshui3tun5tshai2,chhui3tun5chhai2,tshuituntshai,chhuitunchhai,ttt,ctc,True
喙脣痕,tshuì-tûn-hûn,16,chhùi-tûn-hûn,tshui3tun5hun5,chhui3tun5hun5,tshuitunhun,chhuitunhun,tth,cth,True
喙脣膏,tshuì-tûn-ko,16,chhùi-tûn-ko,tshui3tun5ko1,chhui3tun5ko1,tshuitunko,chhuitunko,ttk,ctk,True
喙脣膜,tshuì-tûn-mo̍oh,16,chhùi-tûn-mo̍͘h,tshui3tun5mooh8,chhui3tun5mooh8,tshuitunmooh,chhuitunmooh,ttm,ctm,True
喙脣蜜,tshuì-tûn-bi̍t,16,chhùi-tûn-bi̍t,tshui3tun5bit8,chhui3tun5bit8,tshuitunbit,chhuitunbit,ttb,ctb,True
單選鈕,tan-suán-liú,16,tan-soán-liú,tan1suan2liu2,tan1soan2liu2,tansuanliu,tansoanliu,tsl,tsl,True
噗仔紙,phok-á-tsuá,16,phok-á-chóa,phok4a2tsua2,phok4a2choa2,phokatsua,phokachoa,pat,pac,True
團體賽,thuân-thé-sài,16,thoân-thé-sài,thuan5the2sai3,thoan5the2sai3,thuanthesai,thoanthesai,tts,tts,True
坦笑泅,thán-tshiò-siû,16,thán-chhiò-siû,than2tshio3siu5,than2chhio3siu5,thantshiosiu,thanchhiosiu,tts,tcs,True
執行緒,tsip-hîng-sī,16,chip-hêng-sī,tsip4hing5si7,chip4heng5si7,tsiphingsi,chiphengsi,ths,chs,True
執行緒,tsip-hîng-sū,16,chip-hêng-sū,tsip4hing5su7,chip4heng5su7,tsiphingsu,chiphengsu,ths,chs,True
塔利班,thah-lī-pan,16,thah-lī-pan,thah4li7pan1,thah4li7pan1,thahlipan,thahlipan,tlp,tlp,True
塔塔醬,thah-thah-tsiùnn,16,thah-thah-chiùⁿ,thah4thah4tsiunn3,thah4thah4chiunn3,thahthahtsiunn,thahthahchiunn,ttt,ttc,True
塗豆醬,thôo-tāu-tsiùnn,16,thô͘-tāu-chiùⁿ,thoo5tau7tsiunn3,thoo5tau7chiunn3,thootautsiunn,thootauchiunn,ttt,ttc,True
壓炒房,ah-tshá-pâng,16,ah-chhá-pâng,ah4tsha2pang5,ah4chha2pang5,ahtshapang,ahchhapang,atp,acp,True
壓縮檔,ap-sok-tòng,16,ap-sok-tòng,ap4sok4tong3,ap4sok4tong3,apsoktong,apsoktong,ast,ast,True
壓縮檔,ap-sok-tóng,16,ap-sok-tóng,ap4sok4tong2,ap4sok4tong2,apsoktong,apsoktong,ast,ast,True
外役監,guā-i̍k-kann,16,gōa-e̍k-kaⁿ,gua7ik8kann1,goa7ek8kann1,guaikkann,goaekkann,gik,gek,True
外野手,guā-iá-tshiú,16,gōa-iá-chhiú,gua7ia2tshiu2,goa7ia2chhiu2,guaiatshiu,goaiachhiu,git,gic,True
多倫多,to-lûn-to,16,to-lûn-to,to1lun5to1,to1lun5to1,tolunto,tolunto,tlt,tlt,True
多巴胺,to-pa-an,16,to-pa-an,to1pa1an1,to1pa1an1,topaan,topaan,tpa,tpa,True
多選框,to-suán-khing,16,to-soán-kheng,to1suan2khing1,to1soan2kheng1,tosuankhing,tosoankheng,tsk,tsk,True
夜光粉,iā-kng-hún,16,iā-kng-hún,ia7kng1hun2,ia7kng1hun2,iaknghun,iaknghun,ikh,ikh,True
大人齒,tuā-lâng-khí,16,tōa-lâng-khí,tua7lang5khi2,toa7lang5khi2,tualangkhi,toalangkhi,tlk,tlk,True
大使館,tāi-sài-kuán,16,tāi-sài-koán,tai7sai3kuan2,tai7sai3koan2,taisaikuan,taisaikoan,tsk,tsk,True
大數據,tuā-sòo-kì,16,tōa-sò͘-kì,tua7soo3ki3,toa7soo3ki3,tuasooki,toasooki,tsk,tsk,True
大數據,tuā-sòo-kù,16,tōa-sò͘-kù,tua7soo3ku3,toa7soo3ku3,tuasooku,toasooku,tsk,tsk,True
大水雨,tuā-tsuí-hōo,16,tōa-chúi-hō͘,tua7tsui2hoo7,toa7chui2hoo7,tuatsuihoo,toachuihoo,tth,tch,True
大粒攄,tuā-lia̍p-lu,16,tōa-lia̍p-lu,tua7liap8lu1,toa7liap8lu1,tualiaplu,toaliaplu,tll,tll,True
大頭貼,tuā-thâu-tah,16,tōa-thâu-tah,tua7thau5tah4,toa7thau5tah4,tuathautah,toathautah,ttt,ttt,True
大骨湯,tuā-kut-thng,16,tōa-kut-thng,tua7kut4thng1,toa7kut4thng1,tuakutthng,toakutthng,tkt,tkt,True
大麥町,tuā-be̍h-ting,16,tōa-be̍h-teng,tua7beh8ting1,toa7beh8teng1,tuabehting,toabehteng,tbt,tbt,True
天然氣,thian-jiân-khì,16,thian-jiân-khì,thian1jian5khi3,thian1jian5khi3,thianjiankhi,thianjiankhi,tjk,tjk,True
天然氣,thian-liân-khì,16,thian-liân-khì,thian1lian5khi3,thian1lian5khi3,thianliankhi,thianliankhi,tlk,tlk,True
天然痘,thian-jiân-tōo,16,thian-jiân-tō͘,thian1jian5too7,thian1jian5too7,thianjiantoo,thianjiantoo,tjt,tjt,True
天然痘,thian-liân-tōo,16,thian-liân-tō͘,thian1lian5too7,thian1lian5too7,thianliantoo,thianliantoo,tlt,tlt,True
太極劍,thài-ki̍k-kiàm,16,thài-ke̍k-kiàm,thai3kik8kiam3,thai3kek8kiam3,thaikikkiam,thaikekkiam,tkk,tkk,True
太極拳,thài-ki̍k-kûn,16,thài-ke̍k-kûn,thai3kik8kun5,thai3kek8kun5,thaikikkun,thaikekkun,tkk,tkk,True
夯石碾,giâ-tsio̍h-lián,16,giâ-chio̍h-lián,gia5tsioh8lian2,gia5chioh8lian2,giatsiohlian,giachiohlian,gtl,gcl,True
失智症,sit-tì-tsìng,16,sit-tì-chèng,sit4ti3tsing3,sit4ti3cheng3,sittitsing,sitticheng,stt,stc,True
奢華品,tshia-hua-phín,16,chhia-hoa-phín,tshia1hua1phin2,chhia1hoa1phin2,tshiahuaphin,chhiahoaphin,thp,chp,True
好立克,hó-li̍p-khik,16,hó-li̍p-khek,ho2lip8khik4,ho2lip8khek4,holipkhik,holipkhek,hlk,hlk,True
妝前乳,tsong-tsîng-jú,16,chong-chêng-jú,tsong1tsing5ju2,chong1cheng5ju2,tsongtsingju,chongchengju,ttj,ccj,True
妝前乳,tsong-tsîng-lú,16,chong-chêng-lú,tsong1tsing5lu2,chong1cheng5lu2,tsongtsinglu,chongchenglu,ttl,ccl,True
妥瑞症,thò-suī-tsìng,16,thò-sūi-chèng,tho3sui7tsing3,tho3sui7cheng3,thosuitsing,thosuicheng,tst,tsc,True
婚外情,hun-guā-tsîng,16,hun-gōa-chêng,hun1gua7tsing5,hun1goa7cheng5,hunguatsing,hungoacheng,hgt,hgc,True
嬰仔油,enn-á-iû,16,eⁿ-á-iû,enn1a2iu5,enn1a2iu5,ennaiu,ennaiu,eai,eai,True
嬰仔油,inn-á-iû,16,iⁿ-á-iû,inn1a2iu5,inn1a2iu5,innaiu,innaiu,iai,iai,True
孤跤跍,koo-kha-khû,16,ko͘-kha-khû,koo1kha1khu5,koo1kha1khu5,kookhakhu,kookhakhu,kkk,kkk,True
守門員,siú-mn̂g-uân,16,siú-mn̂g-oân,siu2mng5uan5,siu2mng5oan5,siumnguan,siumngoan,smu,smo,True
宮城縣,kiong-siânn-kuān,16,kiong-siâⁿ-koān,kiong1siann5kuan7,kiong1siann5koan7,kiongsiannkuan,kiongsiannkoan,ksk,ksk,True
導覽列,tō-lám-lia̍t,16,tō-lám-lia̍t,to7lam2liat8,to7lam2liat8,tolamliat,tolamliat,tll,tll,True
小三通,sió-sam-thong,16,sió-sam-thong,sio2sam1thong1,sio2sam1thong1,siosamthong,siosamthong,sst,sst,True
小耳症,sió-hīnn-tsìng,16,sió-hīⁿ-chèng,sio2hinn7tsing3,sio2hinn7cheng3,siohinntsing,siohinncheng,sht,shc,True
少子化,siáu-tsú-huà,16,siáu-chú-hòa,siau2tsu2hua3,siau2chu2hoa3,siautsuhua,siauchuhoa,sth,sch,True
尪仔粉,ang-á-hún,16,ang-á-hún,ang1a2hun2,ang1a2hun2,angahun,angahun,aah,aah,True
尻川捒,kha-tshng-sak,16,kha-chhng-sak,kha1tshng1sak4,kha1chhng1sak4,khatshngsak,khachhngsak,kts,kcs,True
尻脊肌,kha-tsiah-ki,16,kha-chiah-ki,kha1tsiah4ki1,kha1chiah4ki1,khatsiahki,khachiahki,ktk,kck,True
展好額,tián-hó-gia̍h,16,tián-hó-gia̍h,tian2ho2giah8,tian2ho2giah8,tianhogiah,tianhogiah,thg,thg,True
崁名者,khàm-miâ-tsiá,16,khàm-miâ-chiá,kham3mia5tsia2,kham3mia5chia2,khammiatsia,khammiachia,kmt,kmc,True
崁斑筅,khàm-pan-tshíng,16,khàm-pan-chhéng,kham3pan1tshing2,kham3pan1chheng2,khampantshing,khampanchheng,kpt,kpc,True
崁斑膏,khàm-pan-ko,16,khàm-pan-ko,kham3pan1ko1,kham3pan1ko1,khampanko,khampanko,kpk,kpk,True
巡洋艦,sûn-iûnn-lām,16,sûn-iûⁿ-lām,sun5iunn5lam7,sun5iunn5lam7,suniunnlam,suniunnlam,sil,sil,True
工具列,kang-khū-lia̍t,16,kang-khū-lia̍t,kang1khu7liat8,kang1khu7liat8,kangkhuliat,kangkhuliat,kkl,kkl,True
工具列,kang-kū-lia̍t,16,kang-kū-lia̍t,kang1ku7liat8,kang1ku7liat8,kangkuliat,kangkuliat,kkl,kkl,True
工課場,khang-khuè-tiûnn,16,khang-khòe-tiûⁿ,khang1khue3tiunn5,khang1khoe3tiunn5,khangkhuetiunn,khangkhoetiunn,kkt,kkt,True
巧固球,khá-kòo-kiû,16,khá-kò͘-kiû,kha2koo3kiu5,kha2koo3kiu5,khakookiu,khakookiu,kkk,kkk,True
巨集齒,kī-tsi̍p-khí,16,kī-chi̍p-khí,ki7tsip8khi2,ki7chip8khi2,kitsipkhi,kichipkhi,ktk,kck,True
巨集齒,kū-tsi̍p-khí,16,kū-chi̍p-khí,ku7tsip8khi2,ku7chip8khi2,kutsipkhi,kuchipkhi,ktk,kck,True
布朗尼,pu-láu-nih,16,pu-láu-nih,pu1lau2nih4,pu1lau2nih4,pulaunih,pulaunih,pln,pln,True
布林值,pòo-lîm-ta̍t,16,pò͘-lîm-ta̍t,poo3lim5tat8,poo3lim5tat8,poolimtat,poolimtat,plt,plt,True
布篷厝,pòo-phâng-tshù,16,pò͘-phâng-chhù,poo3phang5tshu3,poo3phang5chhu3,poophangtshu,poophangchhu,ppt,ppc,True
帶風向,tài-hong-hiòng,16,tài-hong-hiòng,tai3hong1hiong3,tai3hong1hiong3,taihonghiong,taihonghiong,thh,thh,True
平衡木,pîng-hîng-bo̍k,16,pêng-hêng-bo̍k,ping5hing5bok8,peng5heng5bok8,pinghingbok,penghengbok,phb,phb,True
平頭筅,pênn-thâu-tshíng,16,pêⁿ-thâu-chhéng,penn5thau5tshing2,penn5thau5chheng2,pennthautshing,pennthauchheng,ptt,ptc,True
平頭筅,pînn-thâu-tshíng,16,pîⁿ-thâu-chhéng,pinn5thau5tshing2,pinn5thau5chheng2,pinnthautshing,pinnthauchheng,ptt,ptc,True
幹細胞,kàn-suè-pau,16,kàn-sòe-pau,kan3sue3pau1,kan3soe3pau1,kansuepau,kansoepau,ksp,ksp,True
幹細胞,kàn-sè-pau,16,kàn-sè-pau,kan3se3pau1,kan3se3pau1,kansepau,kansepau,ksp,ksp,True
庫德族,khòo-tik-tso̍k,16,khò͘-tek-cho̍k,khoo3tik4tsok8,khoo3tek4chok8,khootiktsok,khootekchok,ktt,ktc,True
弄貓枝,lāng-niau-ki,16,lāng-niau-ki,lang7niau1ki1,lang7niau1ki1,langniauki,langniauki,lnk,lnk,True
弓咧,king--leh,16,keng--leh,king1leh4,keng1leh4,kingleh,kengleh,kl,kl,True
弓箭步,king-tsìnn-pōo,16,keng-chìⁿ-pō͘,king1tsinn3poo7,keng1chinn3poo7,kingtsinnpoo,kengchinnpoo,ktp,kcp,True
弓箭步,kiong-tsìnn-pōo,16,kiong-chìⁿ-pō͘,kiong1tsinn3poo7,kiong1chinn3poo7,kiongtsinnpoo,kiongchinnpoo,ktp,kcp,True
引路人,ín-lōo-lâng,16,ín-lō͘-lâng,in2loo7lang5,in2loo7lang5,inloolang,inloolang,ill,ill,True
彭博社,phênn-phok-siā,16,phêⁿ-phok-siā,phenn5phok4sia7,phenn5phok4sia7,phennphoksia,phennphoksia,pps,pps,True
彭博社,phînn-phok-siā,16,phîⁿ-phok-siā,phinn5phok4sia7,phinn5phok4sia7,phinnphoksia,phinnphoksia,pps,pps,True
後旋踢,āu-suân-that,16,āu-soân-that,au7suan5that4,au7soan5that4,ausuanthat,ausoanthat,ast,ast,True
後遺症,āu-uî-tsìng,16,āu-ûi-chèng,au7ui5tsing3,au7ui5cheng3,auuitsing,auuicheng,aut,auc,True
復活節,ho̍k-ua̍h-tseh,16,ho̍k-oa̍h-cheh,hok8uah8tseh4,hok8oah8cheh4,hokuahtseh,hokoahcheh,hut,hoc,True
復活節,ho̍k-ua̍h-tsueh,16,ho̍k-oa̍h-choeh,hok8uah8tsueh4,hok8oah8choeh4,hokuahtsueh,hokoahchoeh,hut,hoc,True
循環杯,sûn-khuân-pue,16,sûn-khoân-poe,sun5khuan5pue1,sun5khoan5poe1,sunkhuanpue,sunkhoanpoe,skp,skp,True
微波爐,bî-pho-lôo,16,bî-pho-lô͘,bi5pho1loo5,bi5pho1loo5,bipholoo,bipholoo,bpl,bpl,True
心絲蟲,sim-si-thâng,16,sim-si-thâng,sim1si1thang5,sim1si1thang5,simsithang,simsithang,sst,sst,True
心輔狗,sim-hú-káu,16,sim-hú-káu,sim1hu2kau2,sim1hu2kau2,simhukau,simhukau,shk,shk,True
快時尚,khuài-sî-siōng,16,khoài-sî-siōng,khuai3si5siong7,khoai3si5siong7,khuaisisiong,khoaisisiong,kss,kss,True
快速齒,khuài-sok-khí,16,khoài-sok-khí,khuai3sok4khi2,khoai3sok4khi2,khuaisokkhi,khoaisokkhi,ksk,ksk,True
性騷擾,sìng-so-jiáu,16,sèng-so-jiáu,sing3so1jiau2,seng3so1jiau2,singsojiau,sengsojiau,ssj,ssj,True
憂鬱症,iu-ut-tsìng,16,iu-ut-chèng,iu1ut4tsing3,iu1ut4cheng3,iuuttsing,iuutcheng,iut,iuc,True
懸低槓,kuân-kē-kǹg,16,koân-kē-kǹg,kuan5ke7kng3,koan5ke7kng3,kuankekng,koankekng,kkk,kkk,True
戮銃術,lak-tshìng-su̍t,16,lak-chhèng-su̍t,lak4tshing3sut8,lak4chheng3sut8,laktshingsut,lakchhengsut,lts,lcs,True
扇形筅,sìnn-hîng-tshíng,16,sìⁿ-hêng-chhéng,sinn3hing5tshing2,sinn3heng5chheng2,sinnhingtshing,sinnhengchheng,sht,shc,True
手摵杯,tshiú-tshi̍k-pue,16,chhiú-chhe̍k-poe,tshiu2tshik8pue1,chhiu2chhek8poe1,tshiutshikpue,chhiuchhekpoe,ttp,ccp,True
手摵茶,tshiú-tshi̍k-tê,16,chhiú-chhe̍k-tê,tshiu2tshik8te5,chhiu2chhek8te5,tshiutshikte,chhiuchhekte,ttt,cct,True
手肚仁,tshiú-tóo-jîn,16,chhiú-tó͘-jîn,tshiu2too2jin5,chhiu2too2jin5,tshiutoojin,chhiutoojin,ttj,ctj,True
手肚仁,tshiú-tóo-lîn,16,chhiú-tó͘-lîn,tshiu2too2lin5,chhiu2too2lin5,tshiutoolin,chhiutoolin,ttl,ctl,True
打擊者,tánn-kik-tsiá,16,táⁿ-kek-chiá,tann2kik4tsia2,tann2kek4chia2,tannkiktsia,tannkekchia,tkt,tkc,True
抗力肌,khòng-li̍k-ki,16,khòng-le̍k-ki,khong3lik8ki1,khong3lek8ki1,khonglikki,khonglekki,klk,klk,True
抗𤶃仔,khòng-thiāu-á,16,khòng-thiāu-á,khong3thiau7a2,khong3thiau7a2,khongthiaua,khongthiaua,kta,kta,True
抹粉底,buah-hún-té,16,boah-hún-té,buah4hun2te2,boah4hun2te2,buahhunte,boahhunte,bht,bht,True
抾面筅,khioh-bīn-tshíng,16,khioh-bīn-chhéng,khioh4bin7tshing2,khioh4bin7chheng2,khiohbintshing,khiohbinchheng,kbt,kbc,True
拋電龜,pha-tiān-ku,16,pha-tiān-ku,pha1tian7ku1,pha1tian7ku1,phatianku,phatianku,ptk,ptk,True
拍光條,phah-kng-tiâu,16,phah-kng-tiâu,phah4kng1tiau5,phah4kng1tiau5,phahkngtiau,phahkngtiau,pkt,pkt,True
拍光盤,phah-kng-puânn,16,phah-kng-pôaⁿ,phah4kng1puann5,phah4kng1poann5,phahkngpuann,phahkngpoann,pkp,pkp,True
拍光筅,phah-kng-tshíng,16,phah-kng-chhéng,phah4kng1tshing2,phah4kng1chheng2,phahkngtshing,phahkngchheng,pkt,pkc,True
拍光粉,phah-kng-hún,16,phah-kng-hún,phah4kng1hun2,phah4kng1hun2,phahknghun,phahknghun,pkh,pkh,True
拍光膏,phah-kng-ko,16,phah-kng-ko,phah4kng1ko1,phah4kng1ko1,phahkngko,phahkngko,pkk,pkk,True
拍卵器,phah-nn̄g-khì,16,phah-nn̄g-khì,phah4nng7khi3,phah4nng7khi3,phahnngkhi,phahnngkhi,pnk,pnk,True
拍底乳,phah-tué-lú,16,phah-tóe-lú,phah4tue2lu2,phah4toe2lu2,phahtuelu,phahtoelu,ptl,ptl,True
拍底乳,phah-té-jú,16,phah-té-jú,phah4te2ju2,phah4te2ju2,phahteju,phahteju,ptj,ptj,True
拍拚衝,phah-piànn-tshiong,16,phah-piàⁿ-chhiong,phah4piann3tshiong1,phah4piann3chhiong1,phahpianntshiong,phahpiannchhiong,ppt,ppc,True
拍暗影,phah-àm-iánn,16,phah-àm-iáⁿ,phah4am3iann2,phah4am3iann2,phahamiann,phahamiann,pai,pai,True
拍粉底,phah-hún-té,16,phah-hún-té,phah4hun2te2,phah4hun2te2,phahhunte,phahhunte,pht,pht,True
拔大索,pue̍h-tuā-soh,16,poe̍h-tōa-soh,pueh8tua7soh4,poeh8toa7soh4,puehtuasoh,poehtoasoh,pts,pts,True
拚勢衝,piànn-sè-tshiong,16,piàⁿ-sè-chhiong,piann3se3tshiong1,piann3se3chhiong1,piannsetshiong,piannsechhiong,pst,psc,True
拚勢衝,piànn-sì-tshiong,16,piàⁿ-sì-chhiong,piann3si3tshiong1,piann3si3chhiong1,piannsitshiong,piannsichhiong,pst,psc,True
挖人才,óo-jîn-tsâi,16,ó͘-jîn-châi,oo2jin5tsai5,oo2jin5chai5,oojintsai,oojinchai,ojt,ojc,True
挖人才,óo-lîn-tsâi,16,ó͘-lîn-châi,oo2lin5tsai5,oo2lin5chai5,oolintsai,oolinchai,olt,olc,True
捋仔田,lua̍h-á-tshân,16,loa̍h-á-chhân,luah8a2tshan5,loah8a2chhan5,luahatshan,loahachhan,lat,lac,True
捘卵機,tsūn-nn̄g-ki,16,chūn-nn̄g-ki,tsun7nng7ki1,chun7nng7ki1,tsunnngki,chunnngki,tnk,cnk,True
捲螺筅,kńg-lê-tshíng,16,kńg-lê-chhéng,kng2le5tshing2,kng2le5chheng2,kngletshing,knglechheng,klt,klc,True
排名賽,pâi-miâ-sài,16,pâi-miâ-sài,pai5mia5sai3,pai5mia5sai3,paimiasai,paimiasai,pms,pms,True
掠篙泅,lia̍h-ko-siû,16,lia̍h-ko-siû,liah8ko1siu5,liah8ko1siu5,liahkosiu,liahkosiu,lks,lks,True
掠龍椅,lia̍h-lîng-í,16,lia̍h-lêng-í,liah8ling5i2,liah8leng5i2,liahlingi,liahlengi,lli,lli,True
接骨木,tsiap-kut-bo̍k,16,chiap-kut-bo̍k,tsiap4kut4bok8,chiap4kut4bok8,tsiapkutbok,chiapkutbok,tkb,ckb,True
揀色器,kíng-sik-khì,16,kéng-sek-khì,king2sik4khi3,keng2sek4khi3,kingsikkhi,kengsekkhi,ksk,ksk,True
提示詞,thê-sī-sû,16,thê-sī-sû,the5si7su5,the5si7su5,thesisu,thesisu,tss,tss,True
揤兩下,tshi̍h-nn̄g-ē,16,chhi̍h-nn̄g-ē,tshih8nng7e7,chhih8nng7e7,tshihnnge,chhihnnge,tne,cne,True
揹仔客,phāinn-á-kheh,16,phāiⁿ-á-kheh,phainn7a2kheh4,phainn7a2kheh4,phainnakheh,phainnakheh,pak,pak,True
搖滾樂,iô-kún-ga̍k,16,iô-kún-ga̍k,io5kun2gak8,io5kun2gak8,iokungak,iokungak,ikg,ikg,True
搜救狗,soo-kiù-káu,16,so͘-kiù-káu,soo1kiu3kau2,soo1kiu3kau2,sookiukau,sookiukau,skk,skk,True
搜索票,soo-sik-phiò,16,so͘-sek-phiò,soo1sik4phio3,soo1sek4phio3,soosikphio,soosekphio,ssp,ssp,True
搝大索,khiú-tuā-soh,16,khiú-tōa-soh,khiu2tua7soh4,khiu2toa7soh4,khiutuasoh,khiutoasoh,kts,kts,True
摖板球,tshè-pán-kiû,16,chhè-pán-kiû,tshe3pan2kiu5,chhe3pan2kiu5,tshepankiu,chhepankiu,tpk,cpk,True
摧死,tshui--sí,16,chhui--sí,tshui1si2,chhui1si2,tshuisi,chhuisi,ts,cs,True
擋老化,tòng-nóo-huà,16,tòng-nó͘-hòa,tong3noo2hua3,tong3noo2hoa3,tongnoohua,tongnoohoa,tnh,tnh,True
攑頭痕,gia̍h-thâu-hûn,16,gia̍h-thâu-hûn,giah8thau5hun5,giah8thau5hun5,giahthauhun,giahthauhun,gth,gth,True
放予爛,pàng-hōo-nuā,16,pàng-hō͘-nōa,pang3hoo7nua7,pang3hoo7noa7,panghoonua,panghoonoa,phn,phn,True
放送器,hòng-sàng-khì,16,hòng-sàng-khì,hong3sang3khi3,hong3sang3khi3,hongsangkhi,hongsangkhi,hsk,hsk,True
敆餡餅,kap-ānn-piánn,16,kap-āⁿ-piáⁿ,kap4ann7piann2,kap4ann7piann2,kapannpiann,kapannpiann,kap,kap,True
散熱器,sàn-jia̍t-khì,16,sàn-jia̍t-khì,san3jiat8khi3,san3jiat8khi3,sanjiatkhi,sanjiatkhi,sjk,sjk,True
散熱器,sàn-lia̍t-khì,16,sàn-lia̍t-khì,san3liat8khi3,san3liat8khi3,sanliatkhi,sanliatkhi,slk,slk,True
散赤線,sàn-tshiah-suànn,16,sàn-chhiah-sòaⁿ,san3tshiah4suann3,san3chhiah4soann3,santshiahsuann,sanchhiahsoann,sts,scs,True
敧枋牚,khi-pang-thènn,16,khi-pang-thèⁿ,khi1pang1thenn3,khi1pang1thenn3,khipangthenn,khipangthenn,kpt,kpt,True
敧枋牚,khi-pang-thìnn,16,khi-pang-thìⁿ,khi1pang1thinn3,khi1pang1thinn3,khipangthinn,khipangthinn,kpt,kpt,True
斑芝花,pan-tsi-hue,16,pan-chi-hoe,pan1tsi1hue1,pan1chi1hoe1,pantsihue,panchihoe,pth,pch,True
新娘衫,sin-niû-sann,16,sin-niû-saⁿ,sin1niu5sann1,sin1niu5sann1,sinniusann,sinniusann,sns,sns,True
方塊酥,hong-tè-soo,16,hong-tè-so͘,hong1te3soo1,hong1te3soo1,hongtesoo,hongtesoo,hts,hts,True
日系妝,ji̍t-hē-tsong,16,ji̍t-hē-chong,jit8he7tsong1,jit8he7chong1,jithetsong,jithechong,jht,jhc,True
日系妝,li̍t-hē-tsong,16,li̍t-hē-chong,lit8he7tsong1,lit8he7chong1,lithetsong,lithechong,lht,lhc,True
早晝頓,tsá-tàu-tǹg,16,chá-tàu-tǹg,tsa2tau3tng3,cha2tau3tng3,tsatautng,chatautng,ttt,ctt,True
明太子,bîng-thài-tsí,16,bêng-thài-chí,bing5thai3tsi2,beng5thai3chi2,bingthaitsi,bengthaichi,btt,btc,True
明太子,mê-thài-khòo,16,mê-thài-khò͘,me5thai3khoo3,me5thai3khoo3,methaikhoo,methaikhoo,mtk,mtk,True
普洱茶,phóo-ní-tê,16,phó͘-ní-tê,phoo2ni2te5,phoo2ni2te5,phoonite,phoonite,pnt,pnt,True
暗擊手,àm-kik-tshiú,16,àm-kek-chhiú,am3kik4tshiu2,am3kek4chhiu2,amkiktshiu,amkekchhiu,akt,akc,True
暗擊銃,àm-kik-tshìng,16,àm-kek-chhèng,am3kik4tshing3,am3kek4chheng3,amkiktshing,amkekchheng,akt,akc,True
曲棍球,khiok-kùn-kiû,16,khiok-kùn-kiû,khiok4kun3kiu5,khiok4kun3kiu5,khiokkunkiu,khiokkunkiu,kkk,kkk,True
木棉花,bo̍k-mî-hue,16,bo̍k-mî-hoe,bok8mi5hue1,bok8mi5hoe1,bokmihue,bokmihoe,bmh,bmh,True
杏仁凍,hīng-jîn-tàng,16,hēng-jîn-tàng,hing7jin5tang3,heng7jin5tang3,hingjintang,hengjintang,hjt,hjt,True
杏仁凍,hīng-lîn-tàng,16,hēng-lîn-tàng,hing7lin5tang3,heng7lin5tang3,hinglintang,henglintang,hlt,hlt,True
杏仁粉,hīng-jîn-hún,16,hēng-jîn-hún,hing7jin5hun2,heng7jin5hun2,hingjinhun,hengjinhun,hjh,hjh,True
杏仁粉,hīng-lîn-hún,16,hēng-lîn-hún,hing7lin5hun2,heng7lin5hun2,hinglinhun,henglinhun,hlh,hlh,True
杜賓狗,tōo-pin-káu,16,tō͘-pin-káu,too7pin1kau2,too7pin1kau2,toopinkau,toopinkau,tpk,tpk,True
枋仔牚,pang-á-thènn,16,pang-á-thèⁿ,pang1a2thenn3,pang1a2thenn3,pangathenn,pangathenn,pat,pat,True
枋仔牚,pang-á-thìnn,16,pang-á-thìⁿ,pang1a2thinn3,pang1a2thinn3,pangathinn,pangathinn,pat,pat,True
